subscription_id,user_id,plan,price,billing_date,status,churn_date,churn_reason
776_202402,776,Standard,14.99,2024-02-16,active,,
777_202303,777,Premium,19.99,2023-03-19,active,,
777_202304,777,Premium,19.99,2023-04-18,active,,
777_202305,777,Premium,19.99,2023-05-18,active,,
777_202306,777,Premium,19.99,2023-06-17,active,,
778_202305,778,Family,24.99,2023-05-04,active,,
778_202306,778,Family,24.99,2023-06-03,active,,
778_202307,778,Family,24.99,2023-07-03,active,,
778_202308,778,Family,24.99,2023-08-02,active,,
778_202309,778,Family,24.99,2023-09-01,active,,
779_202303,779,Family,24.99,2023-03-09,active,,
779_202304,779,Family,24.99,2023-04-08,active,,
779_202305,779,Family,24.99,2023-05-08,active,,
779_202306,779,Family,24.99,2023-06-07,active,,
779_202307,779,Family,24.99,2023-07-07,active,,
779_202308,779,Family,24.99,2023-08-06,active,,
779_202309,779,Family,24.99,2023-09-05,active,,
779_202310,779,Family,24.99,2023-10-05,active,,
779_202311,779,Family,24.99,2023-11-04,active,,
779_202312,779,Family,24.99,2023-12-04,active,,
779_202401,779,Family,24.99,2024-01-03,active,,
780_202312,780,Family,24.99,2023-12-19,active,,
780_202401,780,Family,24.99,2024-01-18,active,,
780_202402,780,Family,24.99,2024-02-17,active,,
780_202403,780,Family,24.99,2024-03-18,active,,
780_202404,780,Family,24.99,2024-04-17,churned,2024-04-21,Price
781_202302,781,Standard,14.99,2023-02-04,active,,
781_202303,781,Standard,14.99,2023-03-06,active,,
781_202304,781,Standard,14.99,2023-04-05,active,,
781_202305,781,Standard,14.99,2023-05-05,active,,
781_202306,781,Standard,14.99,2023-06-04,active,,
782_202301,782,Basic,9.99,2023-01-16,active,,
782_202302,782,Basic,9.99,2023-02-15,active,,
782_202303,782,Basic,9.99,2023-03-17,active,,
782_202304,782,Basic,9.99,2023-04-16,active,,
782_202305,782,Basic,9.99,2023-05-16,active,,
782_202306,782,Basic,9.99,2023-06-15,churned,2023-07-12,Competition
783_202304,783,Family,24.99,2023-04-07,active,,
783_202305,783,Family,24.99,2023-05-07,active,,
783_202306,783,Family,24.99,2023-06-06,active,,
783_202307,783,Family,24.99,2023-07-06,active,,
783_202308,783,Family,24.99,2023-08-05,active,,
783_202309,783,Family,24.99,2023-09-04,active,,
783_202310,783,Family,24.99,2023-10-04,active,,
783_202311,783,Family,24.99,2023-11-03,active,,
783_202312,783,Family,24.99,2023-12-03,active,,
783_202401,783,Family,24.99,2024-01-02,active,,
783_202402,783,Family,24.99,2024-02-01,active,,
783_202403,783,Family,24.99,2024-03-02,active,,
784_202304,784,Family,24.99,2023-04-29,active,,
784_202305,784,Family,24.99,2023-05-29,active,,
784_202306,784,Family,24.99,2023-06-28,active,,
784_202307,784,Family,24.99,2023-07-28,active,,
784_202308,784,Family,24.99,2023-08-27,active,,
784_202309,784,Family,24.99,2023-09-26,active,,
784_202310,784,Family,24.99,2023-10-26,active,,
784_202311,784,Family,24.99,2023-11-25,active,,
784_202312,784,Family,24.99,2023-12-25,active,,
784_202401,784,Family,24.99,2024-01-24,active,,
785_202309,785,Family,24.99,2023-09-15,active,,
785_202310,785,Family,24.99,2023-10-15,active,,
785_202311,785,Family,24.99,2023-11-14,active,,
785_202312,785,Family,24.99,2023-12-14,active,,
786_202303,786,Standard,14.99,2023-03-12,active,,
786_202304,786,Standard,14.99,2023-04-11,active,,
786_202305,786,Standard,14.99,2023-05-11,active,,
786_202306,786,Standard,14.99,2023-06-10,active,,
786_202307,786,Standard,14.99,2023-07-10,active,,
786_202308,786,Standard,14.99,2023-08-09,active,,
786_202309,786,Standard,14.99,2023-09-08,active,,
786_202310,786,Standard,14.99,2023-10-08,active,,
786_202311,786,Standard,14.99,2023-11-07,active,,
786_202312,786,Standard,14.99,2023-12-07,active,,
786_202401,786,Standard,14.99,2024-01-06,active,,
786_202402,786,Standard,14.99,2024-02-05,active,,
787_202307,787,Standard,14.99,2023-07-31,active,,
787_202308,787,Standard,14.99,2023-08-30,active,,
787_202309,787,Standard,14.99,2023-09-29,active,,
787_202310,787,Standard,14.99,2023-10-29,active,,
787_202311,787,Standard,14.99,2023-11-28,active,,
787_202312,787,Standard,14.99,2023-12-28,active,,
788_202308,788,Basic,9.99,2023-08-13,active,,
788_202309,788,Basic,9.99,2023-09-12,active,,
788_202310,788,Basic,9.99,2023-10-12,active,,
788_202311,788,Basic,9.99,2023-11-11,active,,
788_202312,788,Basic,9.99,2023-12-11,active,,
788_202401,788,Basic,9.99,2024-01-10,active,,
788_202402,788,Basic,9.99,2024-02-09,active,,
789_202301,789,Standard,14.99,2023-01-22,active,,
789_202302,789,Standard,14.99,2023-02-21,active,,
789_202303,789,Standard,14.99,2023-03-23,active,,
789_202304,789,Standard,14.99,2023-04-22,active,,
789_202305,789,Standard,14.99,2023-05-22,active,,
789_202306,789,Standard,14.99,2023-06-21,active,,
789_202307,789,Standard,14.99,2023-07-21,active,,
789_202308,789,Standard,14.99,2023-08-20,active,,
789_202309,789,Standard,14.99,2023-09-19,active,,
790_202310,790,Basic,9.99,2023-10-20,active,,
790_202311,790,Basic,9.99,2023-11-19,active,,
790_202312,790,Basic,9.99,2023-12-19,active,,
790_202401,790,Basic,9.99,2024-01-18,active,,
790_202402,790,Basic,9.99,2024-02-17,active,,
790_202403,790,Basic,9.99,2024-03-18,active,,
790_202404,790,Basic,9.99,2024-04-17,active,,
790_202405,790,Basic,9.99,2024-05-17,active,,
790_202406,790,Basic,9.99,2024-06-16,active,,
790_202407,790,Basic,9.99,2024-07-16,active,,
790_202408,790,Basic,9.99,2024-08-15,active,,
791_202308,791,Standard,14.99,2023-08-22,active,,
791_202309,791,Standard,14.99,2023-09-21,active,,
791_202310,791,Standard,14.99,2023-10-21,active,,
791_202311,791,Standard,14.99,2023-11-20,active,,
791_202312,791,Standard,14.99,2023-12-20,active,,
791_202401,791,Standard,14.99,2024-01-19,active,,
791_202402,791,Standard,14.99,2024-02-18,active,,
791_202403,791,Standard,14.99,2024-03-19,active,,
791_202404,791,Standard,14.99,2024-04-18,active,,
791_202405,791,Standard,14.99,2024-05-18,active,,
791_202406,791,Standard,14.99,2024-06-17,active,,
791_202407,791,Standard,14.99,2024-07-17,active,,
792_202307,792,Standard,14.99,2023-07-18,active,,
792_202308,792,Standard,14.99,2023-08-17,active,,
792_202309,792,Standard,14.99,2023-09-16,active,,
792_202310,792,Standard,14.99,2023-10-16,active,,
792_202311,792,Standard,14.99,2023-11-15,active,,
792_202312,792,Standard,14.99,2023-12-15,churned,2023-12-28,Price
793_202306,793,Premium,19.99,2023-06-05,active,,
793_202307,793,Premium,19.99,2023-07-05,active,,
793_202308,793,Premium,19.99,2023-08-04,active,,
793_202309,793,Premium,19.99,2023-09-03,active,,
793_202310,793,Premium,19.99,2023-10-03,active,,
793_202311,793,Premium,19.99,2023-11-02,active,,
794_202309,794,Family,24.99,2023-09-22,active,,
794_202310,794,Family,24.99,2023-10-22,active,,
794_202311,794,Family,24.99,2023-11-21,active,,
795_202312,795,Basic,9.99,2023-12-23,active,,
795_202401,795,Basic,9.99,2024-01-22,active,,
795_202402,795,Basic,9.99,2024-02-21,active,,
796_202304,796,Premium,19.99,2023-04-02,active,,
796_202305,796,Premium,19.99,2023-05-02,active,,
796_202306,796,Premium,19.99,2023-06-01,active,,
796_202307,796,Premium,19.99,2023-07-01,active,,
796_202307,796,Premium,19.99,2023-07-31,active,,
796_202308,796,Premium,19.99,2023-08-30,active,,
797_202312,797,Family,24.99,2023-12-21,active,,
797_202401,797,Family,24.99,2024-01-20,active,,
797_202402,797,Family,24.99,2024-02-19,active,,
797_202403,797,Family,24.99,2024-03-20,active,,
797_202404,797,Family,24.99,2024-04-19,active,,
797_202405,797,Family,24.99,2024-05-19,active,,
797_202406,797,Family,24.99,2024-06-18,active,,
797_202407,797,Family,24.99,2024-07-18,active,,
797_202408,797,Family,24.99,2024-08-17,active,,
797_202409,797,Family,24.99,2024-09-16,churned,2024-09-30,Price
798_202312,798,Premium,19.99,2023-12-28,active,,
798_202401,798,Premium,19.99,2024-01-27,active,,
798_202402,798,Premium,19.99,2024-02-26,active,,
798_202403,798,Premium,19.99,2024-03-27,active,,
799_202310,799,Premium,19.99,2023-10-09,active,,
799_202311,799,Premium,19.99,2023-11-08,active,,
799_202312,799,Premium,19.99,2023-12-08,active,,
799_202401,799,Premium,19.99,2024-01-07,active,,
799_202402,799,Premium,19.99,2024-02-06,active,,
799_202403,799,Premium,19.99,2024-03-07,active,,
799_202404,799,Premium,19.99,2024-04-06,active,,
799_202405,799,Premium,19.99,2024-05-06,active,,
800_202304,800,Standard,14.99,2023-04-02,active,,
800_202305,800,Standard,14.99,2023-05-02,active,,
800_202306,800,Standard,14.99,2023-06-01,active,,
800_202307,800,Standard,14.99,2023-07-01,active,,
800_202307,800,Standard,14.99,2023-07-31,active,,
800_202308,800,Standard,14.99,2023-08-30,active,,
800_202309,800,Standard,14.99,2023-09-29,active,,
800_202310,800,Standard,14.99,2023-10-29,active,,
801_202311,801,Standard,14.99,2023-11-17,active,,
801_202312,801,Standard,14.99,2023-12-17,active,,
801_202401,801,Standard,14.99,2024-01-16,churned,2024-02-07,Competition
802_202308,802,Standard,14.99,2023-08-23,active,,
802_202309,802,Standard,14.99,2023-09-22,active,,
802_202310,802,Standard,14.99,2023-10-22,active,,
802_202311,802,Standard,14.99,2023-11-21,active,,
802_202312,802,Standard,14.99,2023-12-21,active,,
802_202401,802,Standard,14.99,2024-01-20,active,,
802_202402,802,Standard,14.99,2024-02-19,active,,
803_202310,803,Basic,9.99,2023-10-29,active,,
803_202311,803,Basic,9.99,2023-11-28,active,,
803_202312,803,Basic,9.99,2023-12-28,active,,
803_202401,803,Basic,9.99,2024-01-27,active,,
803_202402,803,Basic,9.99,2024-02-26,active,,
803_202403,803,Basic,9.99,2024-03-27,active,,
803_202404,803,Basic,9.99,2024-04-26,active,,
803_202405,803,Basic,9.99,2024-05-26,active,,
803_202406,803,Basic,9.99,2024-06-25,active,,
804_202311,804,Family,24.99,2023-11-04,active,,
804_202312,804,Family,24.99,2023-12-04,active,,
804_202401,804,Family,24.99,2024-01-03,active,,
804_202402,804,Family,24.99,2024-02-02,active,,
804_202403,804,Family,24.99,2024-03-03,active,,
804_202404,804,Family,24.99,2024-04-02,active,,
804_202405,804,Family,24.99,2024-05-02,active,,
804_202406,804,Family,24.99,2024-06-01,active,,
805_202303,805,Basic,9.99,2023-03-17,active,,
805_202304,805,Basic,9.99,2023-04-16,active,,
805_202305,805,Basic,9.99,2023-05-16,active,,
805_202306,805,Basic,9.99,2023-06-15,active,,
806_202310,806,Standard,14.99,2023-10-23,active,,
806_202311,806,Standard,14.99,2023-11-22,active,,
806_202312,806,Standard,14.99,2023-12-22,active,,
806_202401,806,Standard,14.99,2024-01-21,active,,
806_202402,806,Standard,14.99,2024-02-20,active,,
806_202403,806,Standard,14.99,2024-03-21,active,,
806_202404,806,Standard,14.99,2024-04-20,active,,
806_202405,806,Standard,14.99,2024-05-20,active,,
807_202304,807,Premium,19.99,2023-04-02,active,,
807_202305,807,Premium,19.99,2023-05-02,active,,
807_202306,807,Premium,19.99,2023-06-01,active,,
807_202307,807,Premium,19.99,2023-07-01,active,,
807_202307,807,Premium,19.99,2023-07-31,active,,
807_202308,807,Premium,19.99,2023-08-30,active,,
807_202309,807,Premium,19.99,2023-09-29,active,,
807_202310,807,Premium,19.99,2023-10-29,active,,
807_202311,807,Premium,19.99,2023-11-28,active,,
807_202312,807,Premium,19.99,2023-12-28,active,,
807_202401,807,Premium,19.99,2024-01-27,active,,
807_202402,807,Premium,19.99,2024-02-26,active,,
808_202310,808,Premium,19.99,2023-10-24,active,,
808_202311,808,Premium,19.99,2023-11-23,active,,
808_202312,808,Premium,19.99,2023-12-23,active,,
808_202401,808,Premium,19.99,2024-01-22,active,,
808_202402,808,Premium,19.99,2024-02-21,active,,
808_202403,808,Premium,19.99,2024-03-22,active,,
809_202307,809,Standard,14.99,2023-07-14,active,,
809_202308,809,Standard,14.99,2023-08-13,active,,
809_202309,809,Standard,14.99,2023-09-12,active,,
809_202310,809,Standard,14.99,2023-10-12,active,,
809_202311,809,Standard,14.99,2023-11-11,active,,
809_202312,809,Standard,14.99,2023-12-11,active,,
809_202401,809,Standard,14.99,2024-01-10,active,,
809_202402,809,Standard,14.99,2024-02-09,active,,
809_202403,809,Standard,14.99,2024-03-10,active,,
809_202404,809,Standard,14.99,2024-04-09,active,,
809_202405,809,Standard,14.99,2024-05-09,active,,
809_202406,809,Standard,14.99,2024-06-08,active,,
810_202303,810,Basic,9.99,2023-03-04,active,,
810_202304,810,Basic,9.99,2023-04-03,active,,
810_202305,810,Basic,9.99,2023-05-03,active,,
810_202306,810,Basic,9.99,2023-06-02,active,,
810_202307,810,Basic,9.99,2023-07-02,active,,
811_202304,811,Basic,9.99,2023-04-18,active,,
811_202305,811,Basic,9.99,2023-05-18,active,,
811_202306,811,Basic,9.99,2023-06-17,active,,
812_202312,812,Standard,14.99,2023-12-19,active,,
812_202401,812,Standard,14.99,2024-01-18,active,,
812_202402,812,Standard,14.99,2024-02-17,active,,
812_202403,812,Standard,14.99,2024-03-18,active,,
812_202404,812,Standard,14.99,2024-04-17,active,,
812_202405,812,Standard,14.99,2024-05-17,active,,
813_202310,813,Basic,9.99,2023-10-22,active,,
813_202311,813,Basic,9.99,2023-11-21,active,,
813_202312,813,Basic,9.99,2023-12-21,active,,
813_202401,813,Basic,9.99,2024-01-20,active,,
814_202304,814,Premium,19.99,2023-04-03,active,,
814_202305,814,Premium,19.99,2023-05-03,active,,
814_202306,814,Premium,19.99,2023-06-02,active,,
814_202307,814,Premium,19.99,2023-07-02,active,,
814_202308,814,Premium,19.99,2023-08-01,active,,
814_202308,814,Premium,19.99,2023-08-31,active,,
814_202309,814,Premium,19.99,2023-09-30,active,,
815_202308,815,Standard,14.99,2023-08-27,active,,
815_202309,815,Standard,14.99,2023-09-26,active,,
815_202310,815,Standard,14.99,2023-10-26,active,,
815_202311,815,Standard,14.99,2023-11-25,active,,
815_202312,815,Standard,14.99,2023-12-25,active,,
815_202401,815,Standard,14.99,2024-01-24,active,,
815_202402,815,Standard,14.99,2024-02-23,active,,
815_202403,815,Standard,14.99,2024-03-24,active,,
815_202404,815,Standard,14.99,2024-04-23,active,,
815_202405,815,Standard,14.99,2024-05-23,active,,
815_202406,815,Standard,14.99,2024-06-22,active,,
816_202306,816,Basic,9.99,2023-06-20,active,,
816_202307,816,Basic,9.99,2023-07-20,active,,
816_202308,816,Basic,9.99,2023-08-19,active,,
816_202309,816,Basic,9.99,2023-09-18,active,,
816_202310,816,Basic,9.99,2023-10-18,active,,
817_202302,817,Premium,19.99,2023-02-04,active,,
817_202303,817,Premium,19.99,2023-03-06,active,,
817_202304,817,Premium,19.99,2023-04-05,active,,
817_202305,817,Premium,19.99,2023-05-05,active,,
817_202306,817,Premium,19.99,2023-06-04,active,,
817_202307,817,Premium,19.99,2023-07-04,active,,
817_202308,817,Premium,19.99,2023-08-03,active,,
817_202309,817,Premium,19.99,2023-09-02,active,,
817_202310,817,Premium,19.99,2023-10-02,active,,
817_202311,817,Premium,19.99,2023-11-01,active,,
817_202312,817,Premium,19.99,2023-12-01,active,,
818_202312,818,Premium,19.99,2023-12-18,active,,
818_202401,818,Premium,19.99,2024-01-17,active,,
818_202402,818,Premium,19.99,2024-02-16,active,,
818_202403,818,Premium,19.99,2024-03-17,active,,
818_202404,818,Premium,19.99,2024-04-16,active,,
818_202405,818,Premium,19.99,2024-05-16,active,,
818_202406,818,Premium,19.99,2024-06-15,active,,
818_202407,818,Premium,19.99,2024-07-15,active,,
818_202408,818,Premium,19.99,2024-08-14,active,,
818_202409,818,Premium,19.99,2024-09-13,active,,
819_202306,819,Basic,9.99,2023-06-19,active,,
819_202307,819,Basic,9.99,2023-07-19,active,,
819_202308,819,Basic,9.99,2023-08-18,active,,
819_202309,819,Basic,9.99,2023-09-17,active,,
819_202310,819,Basic,9.99,2023-10-17,active,,
819_202311,819,Basic,9.99,2023-11-16,active,,
819_202312,819,Basic,9.99,2023-12-16,active,,
819_202401,819,Basic,9.99,2024-01-15,active,,
819_202402,819,Basic,9.99,2024-02-14,churned,2024-02-28,Price
820_202303,820,Standard,14.99,2023-03-21,active,,
820_202304,820,Standard,14.99,2023-04-20,active,,
820_202305,820,Standard,14.99,2023-05-20,active,,
820_202306,820,Standard,14.99,2023-06-19,active,,
820_202307,820,Standard,14.99,2023-07-19,active,,
820_202308,820,Standard,14.99,2023-08-18,active,,
820_202309,820,Standard,14.99,2023-09-17,active,,
820_202310,820,Standard,14.99,2023-10-17,active,,
820_202311,820,Standard,14.99,2023-11-16,active,,
820_202312,820,Standard,14.99,2023-12-16,active,,
820_202401,820,Standard,14.99,2024-01-15,active,,
820_202402,820,Standard,14.99,2024-02-14,active,,
821_202301,821,Standard,14.99,2023-01-29,active,,
821_202302,821,Standard,14.99,2023-02-28,active,,
821_202303,821,Standard,14.99,2023-03-30,active,,
821_202304,821,Standard,14.99,2023-04-29,active,,
821_202305,821,Standard,14.99,2023-05-29,active,,
821_202306,821,Standard,14.99,2023-06-28,active,,
821_202307,821,Standard,14.99,2023-07-28,churned,2023-08-16,Price
822_202310,822,Standard,14.99,2023-10-23,active,,
822_202311,822,Standard,14.99,2023-11-22,active,,
822_202312,822,Standard,14.99,2023-12-22,active,,
822_202401,822,Standard,14.99,2024-01-21,active,,
822_202402,822,Standard,14.99,2024-02-20,active,,
822_202403,822,Standard,14.99,2024-03-21,active,,
822_202404,822,Standard,14.99,2024-04-20,active,,
822_202405,822,Standard,14.99,2024-05-20,active,,
822_202406,822,Standard,14.99,2024-06-19,active,,
823_202306,823,Basic,9.99,2023-06-23,active,,
823_202307,823,Basic,9.99,2023-07-23,active,,
823_202308,823,Basic,9.99,2023-08-22,active,,
823_202309,823,Basic,9.99,2023-09-21,active,,
823_202310,823,Basic,9.99,2023-10-21,active,,
824_202303,824,Family,24.99,2023-03-01,active,,
824_202303,824,Family,24.99,2023-03-31,active,,
824_202304,824,Family,24.99,2023-04-30,active,,
824_202305,824,Family,24.99,2023-05-30,active,,
824_202306,824,Family,24.99,2023-06-29,active,,
824_202307,824,Family,24.99,2023-07-29,active,,
824_202308,824,Family,24.99,2023-08-28,active,,
824_202309,824,Family,24.99,2023-09-27,active,,
824_202310,824,Family,24.99,2023-10-27,active,,
824_202311,824,Family,24.99,2023-11-26,active,,
824_202312,824,Family,24.99,2023-12-26,active,,
825_202302,825,Family,24.99,2023-02-14,active,,
825_202303,825,Family,24.99,2023-03-16,active,,
825_202304,825,Family,24.99,2023-04-15,active,,
825_202305,825,Family,24.99,2023-05-15,active,,
825_202306,825,Family,24.99,2023-06-14,active,,
825_202307,825,Family,24.99,2023-07-14,active,,
825_202308,825,Family,24.99,2023-08-13,active,,
825_202309,825,Family,24.99,2023-09-12,active,,
825_202310,825,Family,24.99,2023-10-12,active,,
825_202311,825,Family,24.99,2023-11-11,active,,
825_202312,825,Family,24.99,2023-12-11,active,,
825_202401,825,Family,24.99,2024-01-10,active,,
826_202306,826,Standard,14.99,2023-06-04,active,,
826_202307,826,Standard,14.99,2023-07-04,active,,
826_202308,826,Standard,14.99,2023-08-03,active,,
827_202309,827,Standard,14.99,2023-09-17,active,,
827_202310,827,Standard,14.99,2023-10-17,active,,
827_202311,827,Standard,14.99,2023-11-16,active,,
827_202312,827,Standard,14.99,2023-12-16,active,,
827_202401,827,Standard,14.99,2024-01-15,active,,
827_202402,827,Standard,14.99,2024-02-14,active,,
827_202403,827,Standard,14.99,2024-03-15,active,,
827_202404,827,Standard,14.99,2024-04-14,active,,
827_202405,827,Standard,14.99,2024-05-14,active,,
827_202406,827,Standard,14.99,2024-06-13,active,,
827_202407,827,Standard,14.99,2024-07-13,active,,
827_202408,827,Standard,14.99,2024-08-12,active,,
828_202309,828,Family,24.99,2023-09-26,active,,
828_202310,828,Family,24.99,2023-10-26,active,,
828_202311,828,Family,24.99,2023-11-25,active,,
828_202312,828,Family,24.99,2023-12-25,active,,
828_202401,828,Family,24.99,2024-01-24,active,,
828_202402,828,Family,24.99,2024-02-23,active,,
828_202403,828,Family,24.99,2024-03-24,active,,
828_202404,828,Family,24.99,2024-04-23,active,,
828_202405,828,Family,24.99,2024-05-23,active,,
828_202406,828,Family,24.99,2024-06-22,active,,
828_202407,828,Family,24.99,2024-07-22,active,,
829_202301,829,Premium,19.99,2023-01-19,active,,
829_202302,829,Premium,19.99,2023-02-18,active,,
829_202303,829,Premium,19.99,2023-03-20,active,,
829_202304,829,Premium,19.99,2023-04-19,active,,
829_202305,829,Premium,19.99,2023-05-19,active,,
829_202306,829,Premium,19.99,2023-06-18,active,,
829_202307,829,Premium,19.99,2023-07-18,active,,
830_202312,830,Premium,19.99,2023-12-18,active,,
830_202401,830,Premium,19.99,2024-01-17,active,,
830_202402,830,Premium,19.99,2024-02-16,active,,
830_202403,830,Premium,19.99,2024-03-17,active,,
830_202404,830,Premium,19.99,2024-04-16,active,,
830_202405,830,Premium,19.99,2024-05-16,active,,
830_202406,830,Premium,19.99,2024-06-15,active,,
831_202312,831,Standard,14.99,2023-12-04,active,,
831_202401,831,Standard,14.99,2024-01-03,active,,
831_202402,831,Standard,14.99,2024-02-02,active,,
831_202403,831,Standard,14.99,2024-03-03,active,,
831_202404,831,Standard,14.99,2024-04-02,active,,
831_202405,831,Standard,14.99,2024-05-02,churned,2024-05-10,Competition
832_202304,832,Basic,9.99,2023-04-13,active,,
832_202305,832,Basic,9.99,2023-05-13,active,,
832_202306,832,Basic,9.99,2023-06-12,active,,
832_202307,832,Basic,9.99,2023-07-12,active,,
832_202308,832,Basic,9.99,2023-08-11,active,,
833_202303,833,Premium,19.99,2023-03-02,active,,
833_202304,833,Premium,19.99,2023-04-01,active,,
833_202305,833,Premium,19.99,2023-05-01,active,,
833_202305,833,Premium,19.99,2023-05-31,active,,
833_202306,833,Premium,19.99,2023-06-30,active,,
834_202310,834,Basic,9.99,2023-10-14,active,,
834_202311,834,Basic,9.99,2023-11-13,active,,
834_202312,834,Basic,9.99,2023-12-13,active,,
834_202401,834,Basic,9.99,2024-01-12,active,,
834_202402,834,Basic,9.99,2024-02-11,active,,
834_202403,834,Basic,9.99,2024-03-12,active,,
835_202303,835,Standard,14.99,2023-03-14,active,,
835_202304,835,Standard,14.99,2023-04-13,active,,
835_202305,835,Standard,14.99,2023-05-13,active,,
835_202306,835,Standard,14.99,2023-06-12,active,,
835_202307,835,Standard,14.99,2023-07-12,active,,
835_202308,835,Standard,14.99,2023-08-11,active,,
835_202309,835,Standard,14.99,2023-09-10,active,,
835_202310,835,Standard,14.99,2023-10-10,active,,
835_202311,835,Standard,14.99,2023-11-09,active,,
835_202312,835,Standard,14.99,2023-12-09,active,,
835_202401,835,Standard,14.99,2024-01-08,churned,2024-01-29,Competition
836_202311,836,Premium,19.99,2023-11-10,active,,
836_202312,836,Premium,19.99,2023-12-10,active,,
836_202401,836,Premium,19.99,2024-01-09,active,,
836_202402,836,Premium,19.99,2024-02-08,active,,
836_202403,836,Premium,19.99,2024-03-09,active,,
836_202404,836,Premium,19.99,2024-04-08,active,,
836_202405,836,Premium,19.99,2024-05-08,active,,
836_202406,836,Premium,19.99,2024-06-07,churned,2024-06-30,Competition
837_202312,837,Standard,14.99,2023-12-12,active,,
837_202401,837,Standard,14.99,2024-01-11,active,,
837_202402,837,Standard,14.99,2024-02-10,active,,
837_202403,837,Standard,14.99,2024-03-11,active,,
837_202404,837,Standard,14.99,2024-04-10,active,,
837_202405,837,Standard,14.99,2024-05-10,active,,
837_202406,837,Standard,14.99,2024-06-09,active,,
837_202407,837,Standard,14.99,2024-07-09,active,,
837_202408,837,Standard,14.99,2024-08-08,active,,
838_202304,838,Premium,19.99,2023-04-02,active,,
838_202305,838,Premium,19.99,2023-05-02,active,,
838_202306,838,Premium,19.99,2023-06-01,active,,
838_202307,838,Premium,19.99,2023-07-01,active,,
838_202307,838,Premium,19.99,2023-07-31,active,,
838_202308,838,Premium,19.99,2023-08-30,active,,
838_202309,838,Premium,19.99,2023-09-29,active,,
838_202310,838,Premium,19.99,2023-10-29,active,,
839_202306,839,Basic,9.99,2023-06-20,active,,
839_202307,839,Basic,9.99,2023-07-20,active,,
839_202308,839,Basic,9.99,2023-08-19,active,,
839_202309,839,Basic,9.99,2023-09-18,active,,
839_202310,839,Basic,9.99,2023-10-18,active,,
839_202311,839,Basic,9.99,2023-11-17,active,,
839_202312,839,Basic,9.99,2023-12-17,active,,
839_202401,839,Basic,9.99,2024-01-16,active,,
840_202312,840,Premium,19.99,2023-12-24,active,,
840_202401,840,Premium,19.99,2024-01-23,active,,
840_202402,840,Premium,19.99,2024-02-22,active,,
840_202403,840,Premium,19.99,2024-03-23,active,,
840_202404,840,Premium,19.99,2024-04-22,active,,
841_202304,841,Basic,9.99,2023-04-25,active,,
841_202305,841,Basic,9.99,2023-05-25,active,,
841_202306,841,Basic,9.99,2023-06-24,active,,
841_202307,841,Basic,9.99,2023-07-24,active,,
841_202308,841,Basic,9.99,2023-08-23,active,,
841_202309,841,Basic,9.99,2023-09-22,active,,
841_202310,841,Basic,9.99,2023-10-22,active,,
841_202311,841,Basic,9.99,2023-11-21,active,,
841_202312,841,Basic,9.99,2023-12-21,active,,
841_202401,841,Basic,9.99,2024-01-20,active,,
841_202402,841,Basic,9.99,2024-02-19,active,,
842_202312,842,Basic,9.99,2023-12-07,active,,
842_202401,842,Basic,9.99,2024-01-06,active,,
842_202402,842,Basic,9.99,2024-02-05,active,,
842_202403,842,Basic,9.99,2024-03-06,active,,
842_202404,842,Basic,9.99,2024-04-05,active,,
842_202405,842,Basic,9.99,2024-05-05,active,,
842_202406,842,Basic,9.99,2024-06-04,active,,
842_202407,842,Basic,9.99,2024-07-04,active,,
842_202408,842,Basic,9.99,2024-08-03,active,,
843_202302,843,Premium,19.99,2023-02-27,active,,
843_202303,843,Premium,19.99,2023-03-29,active,,
843_202304,843,Premium,19.99,2023-04-28,active,,
843_202305,843,Premium,19.99,2023-05-28,active,,
843_202306,843,Premium,19.99,2023-06-27,active,,
843_202307,843,Premium,19.99,2023-07-27,active,,
843_202308,843,Premium,19.99,2023-08-26,active,,
843_202309,843,Premium,19.99,2023-09-25,active,,
843_202310,843,Premium,19.99,2023-10-25,active,,
843_202311,843,Premium,19.99,2023-11-24,active,,
843_202312,843,Premium,19.99,2023-12-24,active,,
843_202401,843,Premium,19.99,2024-01-23,active,,
844_202310,844,Family,24.99,2023-10-22,active,,
844_202311,844,Family,24.99,2023-11-21,active,,
844_202312,844,Family,24.99,2023-12-21,active,,
844_202401,844,Family,24.99,2024-01-20,active,,
844_202402,844,Family,24.99,2024-02-19,active,,
844_202403,844,Family,24.99,2024-03-20,active,,
845_202311,845,Standard,14.99,2023-11-29,active,,
845_202312,845,Standard,14.99,2023-12-29,active,,
845_202401,845,Standard,14.99,2024-01-28,active,,
845_202402,845,Standard,14.99,2024-02-27,active,,
845_202403,845,Standard,14.99,2024-03-28,active,,
845_202404,845,Standard,14.99,2024-04-27,active,,
845_202405,845,Standard,14.99,2024-05-27,active,,
845_202406,845,Standard,14.99,2024-06-26,active,,
845_202407,845,Standard,14.99,2024-07-26,active,,
845_202408,845,Standard,14.99,2024-08-25,active,,
845_202409,845,Standard,14.99,2024-09-24,active,,
845_202410,845,Standard,14.99,2024-10-24,active,,
846_202311,846,Family,24.99,2023-11-14,active,,
846_202312,846,Family,24.99,2023-12-14,active,,
846_202401,846,Family,24.99,2024-01-13,active,,
846_202402,846,Family,24.99,2024-02-12,active,,
846_202403,846,Family,24.99,2024-03-13,active,,
847_202304,847,Family,24.99,2023-04-17,active,,
